Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
"20/01/2017,""VALLE"",""CALI (CT)"",""Viernes"",""4:50:00"",""EL INGENIO E17"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",25,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"20/01/2017,""VALLE"",""CALI (CT)"",""Viernes"",""16:10:00"",""SILOE E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",41,""MASCULINO"",""CASADO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"21/01/2017,""VALLE"",""CALI (CT)"",""Sábado"",""15:30:00"",""PORVENIR E4"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""A PIE"",39,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""PRIMARIA"",76001000,1"
"22/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""4:00:00"",""BELISARIO CAICEDO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"22/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:25:00"",""CALIMIO DESEPAZ E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",28,""MASCULINO"",""SOLTERO"",""-"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"22/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:55:00"",""RODRIGO LARA BONILLA E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",30,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"22/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""9:55:00"",""INV. BRISAS DE COMUNEROS  E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",32,""FEMENINO"",""UNION LIBRE"",""COLOMBIA"",""AMA DE CASA"",""-"",""PRIMARIA"",76001000,1"
"22/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:41:00"",""PIZAMOS I E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"23/01/2017,""VALLE"",""CALI (CT)"",""Lunes"",""20:30:00"",""POTRERO GRANDE E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"23/01/2017,""VALLE"",""CALI (CT)"",""Lunes"",""9:00:00"",""UNION DE VIVIENDA POPULAR E16"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",25,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""AMA DE CASA"",""-"",""SECUNDARIA"",76001000,1"
"23/01/2017,""VALLE"",""CALI (CT)"",""Lunes"",""16:00:00"",""DESEPAZ INVICALI E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"23/01/2017,""VALLE"",""CALI (CT)"",""Lunes"",""19:50:00"",""LOS LAGOS E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"23/01/2017,""VALLE"",""CALI (CT)"",""Lunes"",""14:40:00"",""GUAYAQUIL E9"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",27,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"24/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""22:50:00"",""SANTA ELENA E10"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"24/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""21:25:00"",""INV. BRISAS DE COMUNEROS  E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",31,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"24/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""11:15:00"",""ALFONSO B. ARAGON E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""CONDUCTOR MOTOCICLETA"",""CONDUCTOR MOTOCICLETA"",30,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"24/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""21:08:00"",""SAN FERNANDO NUEVO E19"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",42,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""DERECHO"",""SUPERIOR"",76001000,1"
"26/01/2017,""VALLE"",""CALI (CT)"",""Jueves"",""23:30:00"",""LOS LAGOS E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"26/01/2017,""VALLE"",""CALI (CT)"",""Jueves"",""14:30:00"",""PUERTAS DEL SOL E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"26/01/2017,""VALLE"",""CALI (CT)"",""Jueves"",""20:20:00"",""LLERAS CAMARGO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"27/01/2017,""VALLE"",""CALI (CT)"",""Viernes"",""13:00:00"",""CGTO LA BUITRERA E18"",""RURAL"",""RIOS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",27,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"27/01/2017,""VALLE"",""CALI (CT)"",""Viernes"",""2:30:00"",""EL REFUGIO E19"",""URBANA"",""CASAS DE HABITACION"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",38,""FEMENINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"27/01/2017,""VALLE"",""CALI (CT)"",""Viernes"",""13:24:00"",""LOS COMUNEROS I E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",40,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"28/01/2017,""VALLE"",""CALI (CT)"",""Sábado"",""23:30:00"",""CIUDAD TALANGA E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"28/01/2017,""VALLE"",""CALI (CT)"",""Sábado"",""18:20:00"",""PASO DEL COMERCIO E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"28/01/2017,""VALLE"",""CALI (CT)"",""Sábado"",""10:47:00"",""CIUDAD TALANGA E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"28/01/2017,""VALLE"",""CALI (CT)"",""Sábado"",""19:28:00"",""LA NUEVA BASE E8"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""CONDUCTOR VEHICULO"",39,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"29/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""19:30:00"",""SUCRE E9"",""URBANA"",""VIAS PUBLICAS"",""CONTUNDENTES"",""A PIE"",""A PIE"",37,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"29/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""14:30:00"",""DESEPAZ INVICALI E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"29/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""1:10:00"",""VISTA HERMOSA E1"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",29,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"29/01/2017,""VALLE"",""CALI (CT)"",""Domingo"",""1:55:00"",""TIERRA BLANCA E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",53,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"30/01/2017,""VALLE"",""CALI (CT)"",""Lunes"",""23:54:00"",""LLERAS CAMARGO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",29,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"31/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""23:10:00"",""EL POBLADO II E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"31/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""0:35:00"",""LA RIVERA I E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",54,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"31/01/2017,""VALLE"",""CALI (CT)"",""Martes"",""11:36:00"",""EL RODEO E12"",""URBANA"",""RESTAURANTES"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",45,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"01/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""23:50:00"",""TERRON COLORADO E1"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",28,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"01/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""15:15:00"",""MORICHAL DE COMFANDI E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",33,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"02/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""0:05:00"",""VILLA SAN MARCOS E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"02/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""18:10:00"",""CGTO MONTEBELLO E1"",""RURAL"",""CARRETERA"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR MOTOCICLETA"",32,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"02/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""18:10:00"",""CGTO MONTEBELLO E1"",""RURAL"",""CARRETERA"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR MOTOCICLETA"",37,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"02/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""14:29:00"",""EL POBLADO II E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",24,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"02/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""14:29:00"",""EL POBLADO II E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",34,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""AMA DE CASA"",""-"",""SECUNDARIA"",76001000,1"
"03/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""19:10:00"",""MOJICA E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"03/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""12:55:00"",""POTRERO GRANDE E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"04/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""20:30:00"",""AGUABLANCA E11"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",51,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"04/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""22:30:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",13,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"04/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""18:15:00"",""FLORA INDUSTRIAL E4"",""URBANA"",""INTERIOR VEHICULO PARTICULAR"",""ARMA DE FUEGO"",""PASAJERO VEHICULO"",""CONDUCTOR VEHICULO"",26,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"04/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""18:15:00"",""FLORA INDUSTRIAL E4"",""URBANA"",""INTERIOR VEHICULO PARTICULAR"",""ARMA DE FUEGO"",""PASAJERO VEHICULO"",""CONDUCTOR VEHICULO"",32,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"04/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""20:02:00"",""CGTO MONTEBELLO E1"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",25,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"04/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""15:53:00"",""VALLE GRANDE E21"",""URBANA"",""PARQUES"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",30,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:20:00"",""MOJICA E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""0:40:00"",""CGTO MONTEBELLO E1"",""RURAL"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:05:00"",""PUERTAS DEL SOL E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""6:50:00"",""ANTONIO NARIÑO E16"",""URBANA"",""CAÑOS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:55:00"",""ALTOS DE MENGA E2"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""3:35:00"",""SUCRE E9"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",31,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"05/02/2017,""VALLE"",""CALI (CT)"",""Domingo"",""3:43:00"",""EL POBLADO I E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"06/02/2017,""VALLE"",""CALI (CT)"",""Lunes"",""20:00:00"",""OMAR TORRIJOS E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"06/02/2017,""VALLE"",""CALI (CT)"",""Lunes"",""21:00:00"",""EL CALVARIO E3"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",51,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"06/02/2017,""VALLE"",""CALI (CT)"",""Lunes"",""19:58:00"",""POTRERO GRANDE E21"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"06/02/2017,""VALLE"",""CALI (CT)"",""Lunes"",""19:58:00"",""POTRERO GRANDE E21"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO EJERCITO"",""-"",""SECUNDARIA"",76001000,1"
"07/02/2017,""VALLE"",""CALI (CT)"",""Martes"",""22:50:00"",""PRADOS DEL NORTE E2"",""URBANA"",""RESTAURANTES"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",43,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"07/02/2017,""VALLE"",""CALI (CT)"",""Martes"",""13:40:00"",""JOSE M. MARROQUIN II E14"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",28,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"07/02/2017,""VALLE"",""CALI (CT)"",""Martes"",""13:03:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"07/02/2017,""VALLE"",""CALI (CT)"",""Martes"",""20:08:00"",""VALLADO E15"",""URBANA"",""VIAS PUBLICAS"",""GRANADA DE MANO"",""A PIE"",""A PIE"",13,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"08/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""9:00:00"",""CIUDAD DE LOS ALAMOS E2"",""URBANA"",""RIOS"",""CONTUNDENTES"",""A PIE"",""A PIE"",33,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"08/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""13:00:00"",""LA CAMPIÑA E2"",""URBANA"",""INTERIOR VEHICULO PARTICULAR"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR VEHICULO"",34,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"08/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""11:30:00"",""EL RODEO E12"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",31,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"08/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""1:45:00"",""MARIANO RAMOS E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"08/02/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""22:06:00"",""AGUACATAL E1"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",46,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"09/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""6:30:00"",""BRISAS DE MAYO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",41,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"09/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""17:25:00"",""BRISAS DE MAYO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"09/02/2017,""VALLE"",""CALI (CT)"",""Jueves"",""16:37:00"",""EL JARDIN E11"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""CONDUCTOR MOTOCICLETA"",28,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"10/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""10:50:00"",""AGUACATAL E1"",""URBANA"",""LOTE BALDIO"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",31,""FEMENINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"10/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""18:26:00"",""DESEPAZ INVICALI E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",10,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""PRIMARIA"",76001000,1"
"10/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""18:26:00"",""DESEPAZ INVICALI E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"10/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""21:14:00"",""DEPARTAMENTAL E10"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",45,""MASCULINO"",""SOLTERO"",""-"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"10/02/2017,""VALLE"",""CALI (CT)"",""Viernes"",""23:38:00"",""OBRERO E9"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",28,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"11/02/2017,""VALLE"",""CALI (CT)"",""Sábado"",""20:35:00"",""REPUBLICA ISRAEL E16"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",27,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
